match_number,batsman,runs_scored,balls_faced,fours,sixes,strike_rate,bowler,balls_bowled,runs_conceded,wickets,overs,economy
38,Arshdeep Singh,2.0,2.0,0.0,0.0,100.0,Arshdeep Singh,69.0,108.0,bowledlbw,11.3,9.56
38,B Kumar,11.0,4.0,1.0,1.0,275.0,B Kumar,49.0,77.0,bowledcaughtcaughtcaught,8.1,9.51
38,BA Stokes,12.0,9.0,2.0,0.0,133.33,BA Stokes,18.0,22.0,caught,3.0,7.33
38,Bipul Sharma,2.0,3.0,0.0,0.0,66.67,Bipul Sharma,30.0,35.0,caughtrun out,5.0,7.0
38,D Pretorius,1.0,1.0,0.0,0.0,100.0,D Pretorius,26.0,50.0,0,4.2,11.9
38,DJ Thornely,1.0,6.0,0.0,0.0,16.67,DJ Thornely,19.0,7.0,caughtcaught and bowled,3.1,2.26
38,DL Chahar,1.0,1.0,0.0,0.0,100.0,DL Chahar,25.0,32.0,run out,4.1,7.8
38,DL Vettori,4.0,4.0,0.0,0.0,100.0,DL Vettori,24.0,29.0,bowled,4.0,7.25
38,DR Smith,27.0,19.0,4.0,1.0,142.11,DR Smith,13.0,15.0,caught,2.1,7.14
38,DW Steyn,1.0,1.0,0.0,0.0,100.0,DW Steyn,25.0,37.0,0,4.1,9.02
38,G Coetzee,0.0,1.0,0.0,0.0,0.0,G Coetzee,15.0,25.0,0,2.3,10.87
38,GJ Maxwell,32.0,27.0,3.0,0.0,118.52,GJ Maxwell,24.0,31.0,caught,4.0,7.75
38,HH Pandya,24.0,20.0,1.0,1.0,120.0,HH Pandya,18.0,26.0,0,3.0,8.67
38,I Sharma,4.0,5.0,1.0,0.0,80.0,I Sharma,17.0,34.0,caught,2.5,13.6
38,IK Pathan,24.0,23.0,1.0,0.0,104.35,IK Pathan,6.0,17.0,0,1.0,17.0
38,J Botha,24.0,24.0,2.0,1.0,100.0,J Botha,49.0,57.0,stumpedcaught,8.1,7.04
38,JC Archer,0.0,1.0,0.0,0.0,0.0,JC Archer,23.0,43.0,caught,3.5,12.29
38,JD Unadkat,6.0,7.0,0.0,0.0,85.71,JD Unadkat,25.0,26.0,0,4.1,6.34
38,JDS Neesham,10.0,8.0,0.0,1.0,125.0,JDS Neesham,12.0,17.0,caught,2.0,8.5
38,JH Kallis,72.0,57.0,3.0,4.0,126.32,JH Kallis,71.0,107.0,lbwcaught,11.5,9.3
38,JJ Bumrah,2.0,1.0,0.0,0.0,200.0,JJ Bumrah,50.0,71.0,bowled,8.2,8.66
38,JP Duminy,107.0,72.0,5.0,6.0,148.61,JP Duminy,24.0,27.0,0,4.0,6.75
38,K Gowtham,5.0,4.0,1.0,0.0,125.0,K Gowtham,19.0,18.0,caught,3.1,5.81
38,K Rabada,0.0,1.0,0.0,0.0,0.0,K Rabada,77.0,108.0,caughtbowledcaughtcaughtcaughtcaught,12.5,8.64
38,KC Cariappa,9.0,3.0,0.0,1.0,300.0,KC Cariappa,13.0,34.0,0,2.1,16.19
38,KH Pandya,7.0,5.0,1.0,0.0,140.0,KH Pandya,32.0,47.0,caughtcaught,5.2,9.04
38,KR Mayers,54.0,26.0,7.0,4.0,207.69,KR Mayers,6.0,4.0,0,1.0,4.0
38,KV Sharma,41.0,29.0,1.0,3.0,141.38,KV Sharma,43.0,52.0,caughtcaughtcaught,7.1,7.32
38,LR Shukla,0.0,4.0,0.0,0.0,0.0,LR Shukla,6.0,5.0,caught,1.0,5.0
38,LS Livingstone,42.0,22.0,3.0,3.0,190.91,LS Livingstone,12.0,31.0,caught,2.0,15.5
38,MC Henriques,41.0,33.0,2.0,2.0,124.24,MC Henriques,18.0,25.0,lbw,3.0,8.33
38,MJ Santner,9.0,16.0,1.0,0.0,56.25,MJ Santner,12.0,9.0,0,2.0,4.5
38,MP Stoinis,104.0,68.0,8.0,6.0,152.94,MP Stoinis,28.0,42.0,caught,4.4,9.55
38,Mohammad Nabi,23.0,17.0,2.0,1.0,135.29,Mohammad Nabi,18.0,31.0,0,3.0,10.33
38,Mohammed Shami,1.0,1.0,0.0,0.0,100.0,Mohammed Shami,64.0,79.0,caughtbowledcaught,10.4,7.6
38,NL McCullum,11.0,7.0,0.0,1.0,157.14,NL McCullum,18.0,23.0,0,3.0,7.67
38,P Kumar,12.0,16.0,1.0,0.0,75.0,P Kumar,30.0,30.0,bowledcaught,5.0,6.0
38,P Negi,35.0,23.0,1.0,3.0,152.17,P Negi,24.0,18.0,caughtcaughtretired hurt,4.0,4.5
38,PP Chawla,24.0,31.0,2.0,0.0,77.42,PP Chawla,114.0,144.0,bowledstumpedrun outcaughtrun out,19.0,7.58
38,R Sharma,0.0,1.0,0.0,0.0,0.0,R Sharma,24.0,13.0,caught and bowledlbwcaught,4.0,3.25
38,R Shukla,2.0,6.0,0.0,0.0,33.33,R Shukla,27.0,42.0,bowled,4.3,9.77
38,R Vinay Kumar,7.0,13.0,0.0,0.0,53.85,R Vinay Kumar,50.0,62.0,caughtcaughtcaught,8.2,7.56
38,RA Jadeja,53.0,35.0,3.0,4.0,151.43,RA Jadeja,68.0,78.0,bowled,11.2,6.96
38,RD Chahar,0.0,2.0,0.0,0.0,0.0,RD Chahar,43.0,61.0,0,7.1,8.59
38,RE van der Merwe,3.0,5.0,0.0,0.0,60.0,RE van der Merwe,18.0,17.0,lbw,3.0,5.67
38,RN ten Doeschate,8.0,7.0,0.0,0.0,114.29,RN ten Doeschate,7.0,4.0,run out,1.1,3.64
38,RS Bopara,8.0,12.0,0.0,0.0,66.67,RS Bopara,14.0,19.0,caught,2.2,8.64
38,S Gopal,24.0,16.0,3.0,0.0,150.0,S Gopal,18.0,26.0,0,3.0,8.67
38,SM Curran,25.0,16.0,2.0,1.0,156.25,SM Curran,45.0,94.0,caught,7.3,12.88
38,SN Thakur,3.0,2.0,0.0,0.0,150.0,SN Thakur,24.0,20.0,caughtbowled,4.0,5.0
38,SP Narine,25.0,9.0,3.0,2.0,277.78,SP Narine,96.0,123.0,bowledcaughtbowledcaughtlbw,16.0,7.69
38,SR Watson,15.0,19.0,0.0,1.0,78.95,SR Watson,75.0,67.0,caughtcaughtcaught,12.3,5.45
38,Shakib Al Hasan,66.0,50.0,4.0,4.0,132.0,Shakib Al Hasan,18.0,38.0,bowled,3.0,12.67
38,Shoaib Akhtar,2.0,8.0,0.0,0.0,25.0,Shoaib Akhtar,13.0,29.0,caught,2.1,13.81
38,Sikandar Raza,36.0,22.0,4.0,1.0,163.64,Sikandar Raza,6.0,17.0,0,1.0,17.0
38,TM Dilshan,1.0,3.0,0.0,0.0,33.33,TM Dilshan,12.0,19.0,0,2.0,9.5
38,Tilak Varma,65.0,50.0,5.0,3.0,130.0,Tilak Varma,4.0,8.0,0,0.4,20.0
38,VR Iyer,18.0,16.0,3.0,0.0,112.5,VR Iyer,6.0,5.0,0,1.0,5.0
38,Y Prithvi Raj,0.0,1.0,0.0,0.0,0.0,Y Prithvi Raj,20.0,29.0,bowled,3.2,9.06
38,YK Pathan,124.0,84.0,11.0,4.0,147.62,YK Pathan,67.0,83.0,caught,11.1,7.48
38,Yuvraj Singh,103.0,59.0,2.0,12.0,174.58,Yuvraj Singh,30.0,37.0,0,5.0,7.4
39,A Kumble,8.0,8.0,1.0,0.0,100.0,A Kumble,24.0,34.0,caught,4.0,8.5
39,A Mishra,6.0,11.0,0.0,0.0,54.55,A Mishra,120.0,148.0,caughtbowledcaughtcaughtstumped,20.0,7.4
39,AB Agarkar,39.0,29.0,3.0,2.0,134.48,AB Agarkar,69.0,93.0,bowled,11.3,8.23
39,AD Mathews,58.0,38.0,3.0,3.0,152.63,AD Mathews,42.0,77.0,caught,7.0,11.0
39,AD Russell,34.0,19.0,2.0,3.0,178.95,AD Russell,19.0,29.0,caught,3.1,9.35
39,AF Milne,0.0,1.0,0.0,0.0,0.0,AF Milne,25.0,49.0,caught,4.1,11.95
39,Abdur Razzak,0.0,2.0,0.0,0.0,0.0,Abdur Razzak,14.0,29.0,0,2.2,13.18
39,Ankit Soni,0.0,1.0,0.0,0.0,0.0,Ankit Soni,25.0,17.0,0,4.1,4.15
39,B Kumar,1.0,2.0,0.0,0.0,50.0,B Kumar,74.0,97.0,caught and bowledrun outbowled,12.2,7.95
39,BA Stokes,103.0,64.0,7.0,6.0,160.94,BA Stokes,24.0,37.0,0,4.0,9.25
39,BJ Hodge,22.0,21.0,3.0,0.0,104.76,BJ Hodge,6.0,2.0,0,1.0,2.0
39,Basil Thampi,2.0,5.0,0.0,0.0,40.0,Basil Thampi,25.0,35.0,lbwcaught,4.1,8.54
39,C de Grandhomme,33.0,30.0,1.0,2.0,110.0,C de Grandhomme,7.0,8.0,0,1.1,7.27
39,DJ Bravo,5.0,4.0,0.0,0.0,125.0,DJ Bravo,24.0,34.0,caughtcaught,4.0,8.5
39,DJ Mitchell,27.0,35.0,1.0,0.0,77.14,DJ Mitchell,7.0,7.0,0,1.1,6.36
39,DL Vettori,12.0,7.0,2.0,0.0,171.43,DL Vettori,25.0,31.0,bowledrun out,4.1,7.56
39,DR Smith,0.0,1.0,0.0,0.0,0.0,DR Smith,19.0,27.0,0,3.1,8.71
39,DT Christian,19.0,12.0,1.0,1.0,158.33,DT Christian,49.0,61.0,caught,8.1,7.53
39,GJ Maxwell,99.0,62.0,8.0,8.0,159.68,GJ Maxwell,31.0,27.0,caughtbowled,5.1,5.29
39,HH Pandya,34.0,37.0,3.0,1.0,91.89,HH Pandya,31.0,47.0,caught,5.1,9.22
39,HV Patel,8.0,12.0,0.0,1.0,66.67,HV Patel,46.0,51.0,caughtcaughtbowledlbwbowled,7.4,6.89
39,Harbhajan Singh,5.0,4.0,1.0,0.0,125.0,Harbhajan Singh,24.0,12.0,caughtstumped,4.0,3.0
39,I Sharma,1.0,1.0,0.0,0.0,100.0,I Sharma,51.0,65.0,caughtcaught,8.3,7.83
39,IK Pathan,12.0,8.0,2.0,0.0,150.0,IK Pathan,56.0,61.0,caughtcaughtcaught,9.2,6.63
39,JA Morkel,19.0,6.0,0.0,3.0,316.67,JA Morkel,26.0,39.0,caughtcaughtcaught,4.2,9.29
39,JH Kallis,20.0,31.0,2.0,0.0,64.52,JH Kallis,25.0,39.0,0,4.1,9.51
39,JJ Bumrah,5.0,6.0,1.0,0.0,83.33,JJ Bumrah,26.0,38.0,caughtcaughtcaught,4.2,9.05
39,JP Duminy,45.0,30.0,5.0,2.0,150.0,JP Duminy,19.0,21.0,0,3.1,6.77
39,JP Faulkner,6.0,7.0,0.0,0.0,85.71,JP Faulkner,17.0,31.0,run out,2.5,12.4
39,JR Hazlewood,0.0,2.0,0.0,0.0,0.0,JR Hazlewood,24.0,19.0,caughtcaughtrun out,4.0,4.75
39,KA Jamieson,2.0,2.0,0.0,0.0,100.0,KA Jamieson,13.0,22.0,0,2.1,10.48
39,KH Pandya,5.0,12.0,0.0,0.0,41.67,KH Pandya,39.0,44.0,0,6.3,6.98
39,KV Sharma,1.0,1.0,0.0,0.0,100.0,KV Sharma,24.0,47.0,stumped,4.0,11.75
39,LH Ferguson,19.0,16.0,1.0,0.0,118.75,LH Ferguson,25.0,17.0,caughtrun out,4.1,4.15
39,LJ Wright,19.0,18.0,3.0,0.0,105.56,LJ Wright,8.0,16.0,0,1.2,13.33
39,M Kartik,11.0,10.0,0.0,0.0,110.0,M Kartik,24.0,23.0,0,4.0,5.75
39,M Prasidh Krishna,2.0,5.0,0.0,0.0,40.0,M Prasidh Krishna,43.0,43.0,caughtcaught,7.1,6.06
39,MC Henriques,2.0,9.0,0.0,0.0,22.22,MC Henriques,38.0,71.0,caught,6.2,11.45
39,MF Maharoof,2.0,3.0,0.0,0.0,66.67,MF Maharoof,18.0,30.0,0,3.0,10.0
39,MM Ali,36.0,24.0,7.0,0.0,150.0,MM Ali,30.0,41.0,0,5.0,8.2
39,MP Stoinis,172.0,100.0,16.0,8.0,172.0,MP Stoinis,62.0,107.0,run out,10.2,10.49
39,Mohammed Siraj,5.0,5.0,1.0,0.0,100.0,Mohammed Siraj,91.0,81.0,lbwcaught and bowledcaughtbowledcaughtcaughtcaughtbowledbowled,15.1,5.36
39,N Rana,4.0,4.0,1.0,0.0,100.0,N Rana,6.0,14.0,0,1.0,14.0
39,NM Coulter-Nile,3.0,2.0,0.0,0.0,150.0,NM Coulter-Nile,24.0,30.0,caughtbowled,4.0,7.5
39,P Kumar,0.0,1.0,0.0,0.0,0.0,P Kumar,26.0,31.0,0,4.2,7.38
39,P Negi,5.0,6.0,0.0,0.0,83.33,P Negi,6.0,7.0,0,1.0,7.0
39,PD Collingwood,2.0,3.0,0.0,0.0,66.67,PD Collingwood,13.0,19.0,0,2.1,9.05
39,PJ Cummins,4.0,17.0,0.0,0.0,23.53,PJ Cummins,19.0,20.0,0,3.1,6.45
39,PJ Sangwan,1.0,2.0,0.0,0.0,50.0,PJ Sangwan,63.0,100.0,lbwcaughtcaught,10.3,9.71
39,PWH de Silva,18.0,16.0,2.0,0.0,112.5,PWH de Silva,25.0,23.0,bowledcaught,4.1,5.61
39,R Ashwin,17.0,9.0,4.0,0.0,188.89,R Ashwin,49.0,41.0,bowledcaughtcaught,8.1,5.06
39,R Bhatia,2.0,3.0,0.0,0.0,66.67,R Bhatia,31.0,43.0,bowled,5.1,8.43
39,RA Jadeja,46.0,44.0,5.0,0.0,104.55,RA Jadeja,61.0,86.0,caughtcaught,10.1,8.51
39,RD Chahar,0.0,1.0,0.0,0.0,0.0,RD Chahar,24.0,33.0,caught,4.0,8.25
39,Rashid Khan,1.0,3.0,0.0,0.0,33.33,Rashid Khan,51.0,85.0,bowled,8.3,10.24
39,S Kaul,1.0,1.0,0.0,0.0,100.0,S Kaul,24.0,26.0,caught,4.0,6.5
39,SC Ganguly,100.0,97.0,9.0,3.0,103.09,SC Ganguly,7.0,12.0,0,1.1,10.91
39,SN Thakur,0.0,4.0,0.0,0.0,0.0,SN Thakur,63.0,109.0,caught,10.3,10.58
39,SR Watson,52.0,34.0,7.0,0.0,152.94,SR Watson,37.0,28.0,caughtcaught,6.1,4.59
39,Sandeep Sharma,0.0,1.0,0.0,0.0,0.0,Sandeep Sharma,78.0,135.0,caughtcaughtrun outrun outcaughtbowled,13.0,10.38
39,Shahbaz Ahmed,18.0,30.0,0.0,1.0,60.0,Shahbaz Ahmed,20.0,35.0,0,3.2,10.94
39,Shakib Al Hasan,35.0,34.0,5.0,0.0,102.94,Shakib Al Hasan,24.0,36.0,lbwcaught,4.0,9.0
39,TA Boult,5.0,10.0,0.0,0.0,50.0,TA Boult,43.0,39.0,bowled,7.1,5.49
39,TM Dilshan,1.0,3.0,0.0,0.0,33.33,TM Dilshan,24.0,18.0,0,4.0,4.5
39,UT Yadav,1.0,1.0,0.0,0.0,100.0,UT Yadav,101.0,146.0,caughtcaughtrun outcaughtcaughtrun outcaught,16.5,8.85
39,V Kohli,149.0,139.0,16.0,4.0,107.19,V Kohli,13.0,17.0,0,2.1,8.1
39,YK Pathan,12.0,7.0,2.0,0.0,171.43,YK Pathan,12.0,28.0,0,2.0,14.0
39,Yuvraj Singh,88.0,69.0,11.0,2.0,127.54,Yuvraj Singh,18.0,14.0,0,3.0,4.67
39,Z Khan,1.0,5.0,0.0,0.0,20.0,Z Khan,52.0,80.0,lbw,8.4,9.52
4,A Ashish Reddy,32.0,18.0,2.0,3.0,177.78,A Ashish Reddy,11.0,26.0,0,1.5,17.33
4,A Badoni,59.0,52.0,4.0,3.0,113.46,A Badoni,6.0,6.0,0,1.0,6.0
4,A Symonds,32.0,41.0,2.0,2.0,78.05,A Symonds,15.0,24.0,0,2.3,10.43
4,AB Agarkar,7.0,3.0,0.0,1.0,233.33,AB Agarkar,19.0,36.0,caughtcaught,3.1,11.61
4,AB Dinda,2.0,7.0,0.0,0.0,28.57,AB Dinda,67.0,76.0,caughtcaughtrun outcaught,11.1,6.85
4,AD Russell,7.0,7.0,0.0,0.0,100.0,AD Russell,19.0,31.0,0,3.1,10.0
4,AJ Finch,10.0,18.0,1.0,0.0,55.56,AJ Finch,13.0,13.0,0,2.1,6.19
4,AR Patel,46.0,36.0,4.0,2.0,127.78,AR Patel,44.0,46.0,caught and bowled,7.2,6.39
4,AU Rashid,18.0,14.0,1.0,1.0,128.57,AU Rashid,24.0,33.0,0,4.0,8.25
4,B Kumar,6.0,10.0,0.0,0.0,60.0,B Kumar,121.0,180.0,run outcaughtbowledbowledcaught,20.1,8.96
4,B Laughlin,1.0,3.0,0.0,0.0,33.33,B Laughlin,14.0,20.0,0,2.2,9.09
4,BA Stokes,61.0,47.0,2.0,4.0,129.79,BA Stokes,71.0,118.0,caughtcaught,11.5,10.26
4,BJ Hodge,108.0,112.0,12.0,1.0,96.43,BJ Hodge,12.0,20.0,0,2.0,10.0
4,Bipul Sharma,18.0,13.0,2.0,0.0,138.46,Bipul Sharma,26.0,29.0,0,4.2,6.9
4,CH Gayle,130.0,98.0,13.0,7.0,132.65,CH Gayle,6.0,14.0,0,1.0,14.0
4,CH Morris,2.0,4.0,0.0,0.0,50.0,CH Morris,25.0,41.0,caughtcaught,4.1,10.0
4,DJ Hooda,151.0,89.0,13.0,10.0,169.66,DJ Hooda,18.0,31.0,bowled,3.0,10.33
4,DJ Hussey,51.0,55.0,2.0,3.0,92.73,DJ Hussey,19.0,35.0,caught,3.1,11.29
4,DJG Sammy,6.0,12.0,0.0,0.0,50.0,DJG Sammy,13.0,19.0,0,2.1,9.05
4,DJM Short,4.0,5.0,1.0,0.0,80.0,DJM Short,12.0,13.0,0,2.0,6.5
4,DS Kulkarni,8.0,7.0,1.0,0.0,114.29,DS Kulkarni,70.0,72.0,caughtcaughtcaught,11.4,6.32
4,DT Christian,17.0,8.0,2.0,1.0,212.5,DT Christian,14.0,24.0,0,2.2,10.91
4,HH Pandya,33.0,28.0,5.0,1.0,117.86,HH Pandya,24.0,37.0,0,4.0,9.25
4,Harmeet Singh,1.0,1.0,0.0,0.0,100.0,Harmeet Singh,45.0,47.0,caughtcaught,7.3,6.44
4,I Sharma,9.0,9.0,0.0,1.0,100.0,I Sharma,111.0,126.0,caughtcaught,18.3,6.89
4,IK Pathan,1.0,2.0,0.0,0.0,50.0,IK Pathan,44.0,47.0,run out,7.2,6.53
4,J Botha,2.0,3.0,0.0,0.0,66.67,J Botha,30.0,56.0,0,5.0,11.2
4,JA Richardson,0.0,2.0,0.0,0.0,0.0,JA Richardson,26.0,55.0,bowled,4.2,13.1
4,JC Archer,29.0,11.0,0.0,4.0,263.64,JC Archer,49.0,43.0,caught,8.1,5.31
4,JD Unadkat,2.0,4.0,0.0,0.0,50.0,JD Unadkat,64.0,116.0,caught,10.4,11.15
4,JH Kallis,65.0,52.0,7.0,1.0,125.0,JH Kallis,18.0,34.0,0,3.0,11.33
4,JP Faulkner,19.0,11.0,2.0,0.0,172.73,JP Faulkner,44.0,73.0,bowledbowled,7.2,10.14
4,K Gowtham,3.0,6.0,0.0,0.0,50.0,K Gowtham,31.0,44.0,caught,5.1,8.63
4,KH Pandya,24.0,20.0,3.0,0.0,120.0,KH Pandya,48.0,38.0,caught,8.0,4.75
4,KK Cooper,13.0,5.0,1.0,1.0,260.0,KK Cooper,50.0,59.0,caughtlbwbowledcaughtcaughtcaughtbowled,8.2,7.2
4,KV Sharma,34.0,30.0,3.0,1.0,113.33,KV Sharma,61.0,118.0,0,10.1,11.68
4,Kuldeep Yadav,5.0,5.0,1.0,0.0,100.0,Kuldeep Yadav,24.0,21.0,caughtcaughtrun out,4.0,5.25
4,M Kartik,10.0,10.0,0.0,0.0,100.0,M Kartik,71.0,64.0,caughtbowledcaughtcaughtcaughtrun out,11.5,5.57
4,M Morkel,0.0,2.0,0.0,0.0,0.0,M Morkel,27.0,30.0,bowled,4.3,6.98
4,MA Starc,2.0,5.0,0.0,0.0,40.0,MA Starc,24.0,42.0,bowledcaughtbowled,4.0,10.5
4,MC Henriques,25.0,32.0,2.0,0.0,78.12,MC Henriques,25.0,45.0,0,4.1,10.98
4,MM Sharma,1.0,2.0,0.0,0.0,50.0,MM Sharma,76.0,113.0,caughtbowled,12.4,9.11
4,MP Stoinis,3.0,4.0,0.0,0.0,75.0,MP Stoinis,21.0,28.0,caught,3.3,8.48
4,Mohammad Hafeez,13.0,13.0,1.0,1.0,100.0,Mohammad Hafeez,25.0,11.0,bowled,4.1,2.68
4,P Kumar,13.0,11.0,0.0,1.0,118.18,P Kumar,50.0,59.0,caught,8.2,7.2
4,PC Valthaty,13.0,15.0,2.0,0.0,86.67,PC Valthaty,6.0,16.0,0,1.0,16.0
4,PP Chawla,10.0,8.0,0.0,1.0,125.0,PP Chawla,49.0,92.0,caughtbowled,8.1,11.36
4,PVD Chameera,1.0,1.0,0.0,0.0,100.0,PVD Chameera,19.0,26.0,caughtbowled,3.1,8.39
4,Parvez Rasool,2.0,2.0,0.0,0.0,100.0,Parvez Rasool,30.0,42.0,bowled,5.0,8.4
4,R Ashwin,1.0,2.0,0.0,0.0,50.0,R Ashwin,99.0,105.0,caughtcaughtcaughtbowledrun out,16.3,6.44
4,R Bhatia,4.0,3.0,1.0,0.0,133.33,R Bhatia,37.0,42.0,caughtcaught,6.1,6.89
4,R Parag,81.0,53.0,4.0,6.0,152.83,R Parag,6.0,7.0,caught,1.0,7.0
4,R Shukla,1.0,2.0,0.0,0.0,50.0,R Shukla,21.0,27.0,caughtrun out,3.3,8.18
4,R Tewatia,52.0,38.0,6.0,2.0,136.84,R Tewatia,36.0,62.0,bowledstumpedstumped,6.0,10.33
4,RA Jadeja,1.0,3.0,0.0,0.0,33.33,RA Jadeja,32.0,57.0,0,5.2,10.96
4,RE van der Merwe,9.0,8.0,1.0,0.0,112.5,RE van der Merwe,51.0,43.0,caught and bowledcaught,8.3,5.18
4,RP Singh,1.0,2.0,0.0,0.0,50.0,RP Singh,40.0,41.0,caughtcaughtrun outbowledbowledcaught,6.4,6.41
4,RS Bopara,22.0,15.0,0.0,2.0,146.67,RS Bopara,24.0,29.0,run outrun out,4.0,7.25
4,Ravi Bishnoi,0.0,2.0,0.0,0.0,0.0,Ravi Bishnoi,74.0,125.0,caughtcaughtcaught,12.2,10.25
4,S Dube,23.0,15.0,3.0,0.0,153.33,S Dube,6.0,20.0,0,1.0,20.0
4,S Gopal,19.0,21.0,2.0,0.0,90.48,S Gopal,66.0,101.0,caught,11.0,9.18
4,SB Bangar,14.0,10.0,1.0,1.0,140.0,SB Bangar,20.0,19.0,0,3.2,5.94
4,SB Styris,6.0,7.0,1.0,0.0,85.71,SB Styris,49.0,52.0,caughtcaught,8.1,6.42
4,SC Ganguly,38.0,71.0,2.0,1.0,53.52,SC Ganguly,18.0,26.0,0,3.0,8.67
4,SM Curran,17.0,6.0,1.0,2.0,283.33,SM Curran,50.0,85.0,lbwcaughtcaughtcaughtcaught,8.2,10.37
4,SN Thakur,0.0,2.0,0.0,0.0,0.0,SN Thakur,13.0,19.0,caughtcaught,2.1,9.05
4,SR Watson,55.0,38.0,1.0,7.0,144.74,SR Watson,25.0,30.0,caughtbowled,4.1,7.32
4,STR Binny,88.0,52.0,6.0,4.0,169.23,STR Binny,12.0,18.0,0,2.0,9.0
4,Shahbaz Ahmed,9.0,8.0,1.0,0.0,112.5,Shahbaz Ahmed,10.0,22.0,0,1.4,15.71
4,T Stubbs,34.0,23.0,1.0,3.0,147.83,T Stubbs,6.0,28.0,0,1.0,28.0
4,TK Curran,10.0,9.0,1.0,0.0,111.11,TK Curran,25.0,55.0,caught,4.1,13.41
4,UT Yadav,0.0,5.0,0.0,0.0,0.0,UT Yadav,36.0,41.0,caughtbowledcaughtcaught,6.0,6.83
4,Umran Malik,19.0,8.0,1.0,2.0,237.5,Umran Malik,19.0,33.0,bowled,3.1,10.65
4,V Kohli,77.0,56.0,7.0,3.0,137.5,V Kohli,2.0,1.0,0,0.2,5.0
4,V Nigam,39.0,16.0,5.0,2.0,243.75,V Nigam,12.0,35.0,caught,2.0,17.5
4,WPUJC Vaas,0.0,1.0,0.0,0.0,0.0,WPUJC Vaas,18.0,10.0,lbwcaught,3.0,3.33
4,Washington Sundar,1.0,5.0,0.0,0.0,20.0,Washington Sundar,18.0,32.0,0,3.0,10.67
40,A Ashish Reddy,10.0,10.0,0.0,1.0,100.0,A Ashish Reddy,14.0,11.0,caught,2.2,5.0
40,A Mishra,1.0,6.0,0.0,0.0,16.67,A Mishra,80.0,101.0,caughtcaught,13.2,7.65
40,A Symonds,87.0,50.0,7.0,4.0,174.0,A Symonds,49.0,76.0,caughtcaught,8.1,9.38
40,A Zampa,0.0,1.0,0.0,0.0,0.0,A Zampa,24.0,19.0,caughtcaughtcaughtstumpedbowledcaught,4.0,4.75
40,AJ Hosein,16.0,11.0,1.0,1.0,145.45,AJ Hosein,24.0,41.0,caught,4.0,10.25
40,AJ Tye,1.0,1.0,0.0,0.0,100.0,AJ Tye,24.0,34.0,caughtrun outcaughtcaughtcaught,4.0,8.5
40,AR Patel,144.0,86.0,12.0,8.0,167.44,AR Patel,112.0,172.0,caught and bowledcaughtcaughtcaught,18.4,9.35
40,AS Raut,1.0,2.0,0.0,0.0,50.0,AS Raut,6.0,13.0,0,1.0,13.0
40,Abhishek Sharma,153.0,101.0,19.0,5.0,151.49,Abhishek Sharma,24.0,35.0,stumped,4.0,8.75
40,Anureet Singh,0.0,2.0,0.0,0.0,0.0,Anureet Singh,30.0,39.0,run out,5.0,7.8
40,Azmatullah Omarzai,1.0,2.0,0.0,0.0,50.0,Azmatullah Omarzai,24.0,34.0,0,4.0,8.5
40,B Kumar,1.0,2.0,0.0,0.0,50.0,B Kumar,125.0,160.0,caughtcaughtcaughtbowled,20.5,7.8
40,BA Stokes,52.0,52.0,4.0,0.0,100.0,BA Stokes,25.0,38.0,caught,4.1,9.27
40,BB Sran,1.0,1.0,0.0,0.0,100.0,BB Sran,24.0,27.0,caught,4.0,6.75
40,Bipul Sharma,1.0,2.0,0.0,0.0,50.0,Bipul Sharma,25.0,22.0,bowled,4.1,5.37
40,CH Morris,15.0,7.0,1.0,1.0,214.29,CH Morris,67.0,108.0,caught,11.1,9.73
40,DR Smith,47.0,32.0,0.0,4.0,146.88,DR Smith,6.0,4.0,0,1.0,4.0
40,DT Christian,5.0,5.0,1.0,0.0,100.0,DT Christian,20.0,14.0,0,3.2,4.38
40,DW Steyn,3.0,5.0,0.0,0.0,60.0,DW Steyn,54.0,48.0,bowledcaught,9.0,5.33
40,GJ Maxwell,1.0,5.0,0.0,0.0,20.0,GJ Maxwell,13.0,23.0,0,2.1,10.95
40,JC Archer,16.0,9.0,1.0,1.0,177.78,JC Archer,73.0,84.0,caughtcaughtbowled,12.1,6.94
40,JD Unadkat,0.0,1.0,0.0,0.0,0.0,JD Unadkat,76.0,122.0,caught,12.4,9.84
40,JEC Franklin,13.0,22.0,0.0,0.0,59.09,JEC Franklin,18.0,18.0,caughtcaught,3.0,6.0
40,JH Kallis,68.0,49.0,9.0,1.0,138.78,JH Kallis,24.0,32.0,0,4.0,8.0
40,JP Duminy,25.0,26.0,3.0,0.0,96.15,JP Duminy,6.0,8.0,caught,1.0,8.0
40,JP Faulkner,1.0,1.0,0.0,0.0,100.0,JP Faulkner,27.0,43.0,0,4.3,10.0
40,JR Hopes,4.0,7.0,0.0,0.0,57.14,JR Hopes,6.0,3.0,caughtcaught,1.0,3.0
40,K Gowtham,8.0,6.0,0.0,1.0,133.33,K Gowtham,19.0,16.0,stumpedbowled,3.1,5.16
40,KA Pollard,30.0,22.0,1.0,2.0,136.36,KA Pollard,25.0,26.0,lbw,4.1,6.34
40,Karanveer Singh,4.0,7.0,0.0,0.0,57.14,Karanveer Singh,14.0,41.0,0,2.2,18.64
40,LMP Simmons,12.0,15.0,2.0,0.0,80.0,LMP Simmons,18.0,34.0,bowled,3.0,11.33
